"","from","to","weight"
"457","vir_ASV_283","ASV_766",0.0674790179267413
"458","vir_ASV_286","ASV_1061",0.00586828453661015
"459","vir_ASV_288","ASV_7",0.0250829731580386
"460","vir_ASV_289","ASV_130",-0.039241111631346
"461","vir_ASV_292","ASV_10",0.023233933052935
"462","vir_ASV_292","ASV_50",0.0399362375140224
"463","vir_ASV_292","ASV_131",0.0508102150488652
"464","vir_ASV_292","ASV_740",0.0552385692300585
"465","vir_ASV_293","ASV_20",0.00370378941349425
"466","vir_ASV_295","ASV_10",-0.0490263323415778
"467","vir_ASV_295","ASV_20",0.05058314251031
"468","vir_ASV_295","ASV_1061",0.00828037121169323
"469","vir_ASV_296","ASV_55",0.0379115987244378
"470","vir_ASV_296","ASV_60",-0.0103428478001195
"471","vir_ASV_296","ASV_219",0.018668653172869
"472","vir_ASV_296","ASV_259",0.0950657144969254
"473","vir_ASV_296","ASV_615",0.0854639495794741
"474","vir_ASV_298","ASV_50",0.0459110232623362
"475","vir_ASV_298","ASV_326",-0.0529972798740997
"476","vir_ASV_298","ASV_1968",0.023150240262705
"477","vir_ASV_299","ASV_1061",0.0431801462189373
"478","vir_ASV_300","ASV_1675",0.016804284536554
"479","vir_ASV_302","ASV_7",0.0144075992547224
"480","vir_ASV_302","ASV_10",0.0210201975307077
"481","vir_ASV_302","ASV_323",-0.00384542050442449
"482","vir_ASV_303","ASV_735",0.0218489899999929
"483","vir_ASV_304","ASV_20",0.0217646643688536
"484","vir_ASV_306","ASV_1669",0.00700161896495488
"485","vir_ASV_308","ASV_83",0.0219326782343528
"486","vir_ASV_308","ASV_780",0.0290776840045189
"487","vir_ASV_308","ASV_1165",0.000345407159899114
"488","vir_ASV_311","ASV_144",0.00798079896569998
"489","vir_ASV_311","ASV_885",0.00085314266649425
"490","vir_ASV_312","ASV_8",0.0380479084709257
"491","vir_ASV_314","ASV_18",0.101615980723971
"492","vir_ASV_314","ASV_55",0.10294483792195
"493","vir_ASV_316","ASV_7",-0.010499751508678
"494","vir_ASV_317","ASV_130",-0.019897431008913
"495","vir_ASV_319","ASV_11",0.0227600166020593
"496","vir_ASV_321","ASV_677",0.00256999577329761
"497","vir_ASV_326","ASV_60",0.0136915634691926
"498","vir_ASV_326","ASV_219",-0.0452330925717822
"499","vir_ASV_326","ASV_407",0.084654873244354
"500","vir_ASV_326","ASV_463",0.067684839679281
"501","vir_ASV_326","ASV_619",0.0234165086297823
"502","vir_ASV_326","ASV_625",0.0570981911332048
"503","vir_ASV_326","ASV_683",-0.0130067977222847
"504","vir_ASV_326","ASV_1669",-4.90077410190137e-05
"505","vir_ASV_327","ASV_83",-0.00538278608612591
"506","vir_ASV_327","ASV_110",0.0531965565401615
"507","vir_ASV_327","ASV_318",-0.00340955338030763
"508","vir_ASV_331","ASV_131",0.00151487851223664
"509","vir_ASV_331","ASV_356",0.102937475454003
"510","vir_ASV_331","ASV_643",0.0616620262929392
"511","vir_ASV_331","ASV_735",-0.0189650916583174
"512","vir_ASV_332","ASV_1149",-0.00416925940081586
"513","vir_ASV_332","ASV_1651",0.104114854802127
"514","vir_ASV_334","ASV_885",-0.125233534905472
"515","vir_ASV_334","ASV_1673",-0.0193727658967928
"516","vir_ASV_335","ASV_7",0.0651045724500412
"517","vir_ASV_335","ASV_326",-0.00616178209892221
"518","vir_ASV_336","ASV_130",0.0299233203210657
"519","vir_ASV_336","ASV_1651",-0.0109134486884164
"520","vir_ASV_337","ASV_1675",0.0627612583897287
"521","vir_ASV_338","ASV_417",0.0566738453986114
"522","vir_ASV_339","ASV_615",-0.0486428933309221
"523","vir_ASV_341","ASV_186",0.114735990006033
"524","vir_ASV_341","ASV_198",0.0224370375529419
"525","vir_ASV_341","ASV_219",-0.0351394729239243
"526","vir_ASV_341","ASV_308",0.0207625901142801
"527","vir_ASV_343","ASV_335",0.00692951813804479
"528","vir_ASV_343","ASV_764",0.0137895946977189
"529","vir_ASV_344","ASV_1165",0.0393147891249986
"530","vir_ASV_346","ASV_18",0.00247106509832662
"531","vir_ASV_347","ASV_50",0.0238506913801424
"532","vir_ASV_347","ASV_70",0.0246107082926283
"533","vir_ASV_348","ASV_55",0.0937559169600009
"534","vir_ASV_348","ASV_780",0.0729855507838298
"535","vir_ASV_349","ASV_694",0.0107306473503575
"536","vir_ASV_349","ASV_780",0.109271573819809
"537","vir_ASV_350","ASV_55",0.000142788227509377
"538","vir_ASV_350","ASV_735",0.0221610460629518
"539","vir_ASV_352","ASV_244",0.0445473171111276
"540","vir_ASV_352","ASV_1310",-0.0126943215562035
"541","vir_ASV_352","ASV_1673",-0.0424212427539772
"542","vir_ASV_354","ASV_129",0.0110533450253271
"543","vir_ASV_354","ASV_434",-0.0160032192274513
"544","vir_ASV_356","ASV_7",0.0397721956302238
"545","vir_ASV_357","ASV_8",-0.0211782526123549
"546","vir_ASV_357","ASV_356",0.0152846081547486
"547","vir_ASV_359","ASV_131",0.0406346127679231
"548","vir_ASV_360","ASV_130",-0.0296104746997714
"549","vir_ASV_360","ASV_463",0.00632281791841982
"550","vir_ASV_360","ASV_694",0.0351132275512812
"551","vir_ASV_362","ASV_619",0.0737602540833845
"552","vir_ASV_364","ASV_88",0.169037534837244
"553","vir_ASV_364","ASV_130",0.0513455635324037
"554","vir_ASV_364","ASV_358",0.0332389969516597
"555","vir_ASV_364","ASV_838",-0.0362852306517223
"556","vir_ASV_364","ASV_1310",-0.0546216280148915
"557","vir_ASV_366","ASV_83",-0.00415933102760735
"558","vir_ASV_367","ASV_780",0.00475757769157703
"559","vir_ASV_370","ASV_113",0.0660031441321219
"560","vir_ASV_370","ASV_308",0.0530943685832737
"561","vir_ASV_370","ASV_1321",-0.0814130666675607
"562","vir_ASV_371","ASV_417",0.0063570696952355
"563","vir_ASV_371","ASV_1453",0.00270971575788032
"564","vir_ASV_372","ASV_89",0.00495956000472872
"565","vir_ASV_372","ASV_360",0.000360314170216008
"566","vir_ASV_372","ASV_566",-0.00613338783129982
"567","vir_ASV_374","ASV_88",0.0363539171984822
"568","vir_ASV_374","ASV_1061",-0.0537270895233597
"569","vir_ASV_375","ASV_50",0.106512717878109
"570","vir_ASV_376","ASV_50",-0.00142092389378431
"571","vir_ASV_376","ASV_200",0.143683079152043
"572","vir_ASV_376","ASV_974",0.0956245388340454
"573","vir_ASV_379","ASV_244",0.0619534250085494
"574","vir_ASV_379","ASV_335",-0.0404591294789547
"575","vir_ASV_379","ASV_615",0.0573229064044245
"576","vir_ASV_379","ASV_683",0.129499351635321
"577","vir_ASV_379","ASV_740",0.0626665262959654
"578","vir_ASV_379","ASV_771",-0.00380619364852977
"579","vir_ASV_380","ASV_50",0.138094245292983
"580","vir_ASV_381","ASV_358",0.000991232664196595
"581","vir_ASV_381","ASV_1321",0.0282889937689548
"582","vir_ASV_382","ASV_1030",0.0217422389252289
"583","vir_ASV_384","ASV_318",0.000908128852792178
"584","vir_ASV_384","ASV_657",-0.00975512538545781
"585","vir_ASV_386","ASV_55",0.094010883859147
"586","vir_ASV_386","ASV_360",0.0512969810666615
"587","vir_ASV_387","ASV_41",0.00116861476981672
"588","vir_ASV_387","ASV_358",0.00827029864338957
"589","vir_ASV_389","ASV_16",0.0653031499798626
"590","vir_ASV_389","ASV_657",0.0687368525868934
"591","vir_ASV_390","ASV_227",0.121915070603866
"592","vir_ASV_392","ASV_60",0.0222902111496824
"593","vir_ASV_393","ASV_407",0.0907487285081141
"594","vir_ASV_394","ASV_37",0.0235716654959349
"595","vir_ASV_394","ASV_129",-0.00891648176078183
"596","vir_ASV_394","ASV_407",-0.0146420099232032
"597","vir_ASV_396","ASV_657",0.0376838735619343
"598","vir_ASV_399","ASV_143",0.0088906763960328
"599","vir_ASV_399","ASV_530",0.00250409261442364
"600","vir_ASV_400","ASV_55",0.000534320906561997
"601","vir_ASV_400","ASV_60",-0.0513410585692166
"602","vir_ASV_400","ASV_88",0.0548105514120714
"603","vir_ASV_403","ASV_101",0.0160099243941033
"604","vir_ASV_403","ASV_358",0.0032252880963391
"605","vir_ASV_406","ASV_356",0.0581200246363197
"606","vir_ASV_406","ASV_643",0.00363109716839971
"607","vir_ASV_407","ASV_244",-0.0265929572738375
"608","vir_ASV_408","ASV_143",0.0232960019752995
"609","vir_ASV_410","ASV_360",0.0112161873922166
"610","vir_ASV_412","ASV_11",0.001600252414451
"611","vir_ASV_412","ASV_110",0.0115582809668281
"612","vir_ASV_412","ASV_113",0.00694918113946874
"613","vir_ASV_412","ASV_143",0.0227647604854437
"614","vir_ASV_415","ASV_500",0.033749430842691
"615","vir_ASV_416","ASV_200",0.110112242085251
"616","vir_ASV_418","ASV_764",0.0233742332991141
"617","vir_ASV_421","ASV_683",-0.000510481277650798
"618","vir_ASV_423","ASV_1968",0.00548202419150884
"619","vir_ASV_424","ASV_974",0.0100407995728892
"620","vir_ASV_425","ASV_83",0.00316852119188357
"621","vir_ASV_425","ASV_88",0.00348515197515745
"622","vir_ASV_425","ASV_683",0.0306578273765707
"623","vir_ASV_425","ASV_771",0.0346061853595596
"624","vir_ASV_427","ASV_20",-0.0418862677799021
"625","vir_ASV_427","ASV_70",0.00660390035046879
"626","vir_ASV_427","ASV_143",0.00292367431552834
"627","vir_ASV_427","ASV_643",0.00104410903959026
"628","vir_ASV_428","ASV_88",0.0481656513772102
"629","vir_ASV_428","ASV_101",0.0261834664380915
"630","vir_ASV_428","ASV_341",0.0521351162747193
"631","vir_ASV_428","ASV_434",0.00537198118674603
"632","vir_ASV_428","ASV_1580",-0.0155825599631804
"633","vir_ASV_430","ASV_129",0.104678559090962
"634","vir_ASV_430","ASV_735",0.0835647462197775
"635","vir_ASV_431","ASV_260",0.0187711126062551
"636","vir_ASV_435","ASV_259",0.0829269800738558
"637","vir_ASV_435","ASV_625",-0.00503478146629019
"638","vir_ASV_436","ASV_500",0.0260331830225192
"639","vir_ASV_437","ASV_41",-0.0304874702336887
"640","vir_ASV_437","ASV_50",-0.00753617605444046
"641","vir_ASV_437","ASV_89",-0.0792060159452895
"642","vir_ASV_437","ASV_227",0.0229670579439061
"643","vir_ASV_437","ASV_677",-0.0154676175443896
"644","vir_ASV_440","ASV_677",0.0139381085087943
"645","vir_ASV_441","ASV_1453",0.00836484736156251
"646","vir_ASV_443","ASV_198",0.15888960344254
"647","vir_ASV_443","ASV_530",0.11168797035165
"648","vir_ASV_443","ASV_643",-0.00578313178733053
"649","vir_ASV_444","ASV_41",0.00909097708248613
"650","vir_ASV_444","ASV_60",0.0562610409182741
"651","vir_ASV_444","ASV_186",-0.00333742598327372
"652","vir_ASV_444","ASV_227",-0.00439341246738043
"653","vir_ASV_444","ASV_838",0.0271268097076991
"654","vir_ASV_446","ASV_55",0.0221588053555418
"655","vir_ASV_447","ASV_20",-0.022029232556759
"656","vir_ASV_447","ASV_27",0.0756132241625828
"657","vir_ASV_447","ASV_260",0.0296811304541913
"658","vir_ASV_447","ASV_341",0.196377654013413
"659","vir_ASV_447","ASV_633",0.126889574486295
"660","vir_ASV_450","ASV_70",-0.00331102721979398
"661","vir_ASV_450","ASV_198",0.00774747313666241
"662","vir_ASV_454","ASV_50",0.0303328475714948
"663","vir_ASV_457","ASV_219",0.120820458021014
"664","vir_ASV_457","ASV_326",0.00511672964197435
"665","vir_ASV_457","ASV_735",0.0241441536783296
"666","vir_ASV_458","ASV_60",-0.0206250872326835
"667","vir_ASV_458","ASV_88",0.0142599631628091
"668","vir_ASV_460","ASV_27",0.0123238138321705
"669","vir_ASV_460","ASV_358",0.0232572002925593
"670","vir_ASV_460","ASV_535",0.0551167137758451
"671","vir_ASV_460","ASV_633",0.0165696617808457
"672","vir_ASV_462","ASV_633",0.00688271400228568
"673","vir_ASV_463","ASV_198",0.00496990563545585
"674","vir_ASV_463","ASV_308",0.0172267124618616
"675","vir_ASV_463","ASV_740",-0.00811343372847051
"676","vir_ASV_463","ASV_766",0.0407095808108681
"677","vir_ASV_463","ASV_885",0.0357373740210914
"678","vir_ASV_463","ASV_1651",-0.0187758158640102
"679","vir_ASV_465","ASV_88",0.0131503648153006
"680","vir_ASV_465","ASV_129",0.133827628060609
"681","vir_ASV_465","ASV_198",0.0110151746738748
"682","vir_ASV_465","ASV_463",0.233971945473545
"683","vir_ASV_465","ASV_619",0.137754294938315
"684","vir_ASV_465","ASV_643",-0.0356466615107961
"685","vir_ASV_466","ASV_259",0.000565958068831307
"686","vir_ASV_466","ASV_1669",-0.0498455081234473
"687","vir_ASV_468","ASV_85",0.217418312642538
"688","vir_ASV_469","ASV_358",0.0111994459277882
"689","vir_ASV_469","ASV_838",0.00420643788370104
"690","vir_ASV_472","ASV_323",0.00947862837260707
"691","vir_ASV_473","ASV_88",0.0011460622137574
"692","vir_ASV_473","ASV_373",0.0108337643205579
"693","vir_ASV_474","ASV_260",0.0185723677036147
"694","vir_ASV_474","ASV_535",0.00453660728158967
"695","vir_ASV_475","ASV_88",0.0634631638312649
"696","vir_ASV_475","ASV_335",-0.0190510854713007
"697","vir_ASV_475","ASV_754",0.15901420538545
"698","vir_ASV_475","ASV_1149",0.0889940314340122
"699","vir_ASV_475","ASV_1580",-0.0646441328453268
"700","vir_ASV_478","ASV_244",0.00187984843200087
"701","vir_ASV_478","ASV_360",0.00732322496718457
"702","vir_ASV_478","ASV_683",0.0700347666566511
"703","vir_ASV_479","ASV_697",0.0551425757324521
"704","vir_ASV_481","ASV_88",0.0490938800912279
"705","vir_ASV_481","ASV_771",0.00095644605648762
"706","vir_ASV_482","ASV_16",0.0487499239683452
"707","vir_ASV_482","ASV_308",0.125618977654076
"708","vir_ASV_487","ASV_260",0.0765472797963814
"709","vir_ASV_488","ASV_55",0.014665935992825
"710","vir_ASV_490","ASV_27",0.036594711350951
"711","vir_ASV_490","ASV_633",0.0148253392170795
"712","vir_ASV_497","ASV_838",0.0421009596123164
"713","vir_ASV_498","ASV_55",0.0323477131482104
"714","vir_ASV_502","ASV_85",0.0564100499096607
"715","vir_ASV_502","ASV_1204",-0.0107078386962169
"716","vir_ASV_503","ASV_780",0.0630191547682991
"717","vir_ASV_507","ASV_27",0.0164461011693199
"718","vir_ASV_507","ASV_657",-0.00916998367119157
"719","vir_ASV_507","ASV_838",0.0663082252417868
"720","vir_ASV_508","ASV_244",-0.0281606440370834
"721","vir_ASV_508","ASV_1061",0.00475912123965161
"722","vir_ASV_509","ASV_42",0.00131872791994356
"723","vir_ASV_509","ASV_335",0.0328747515452365
"724","vir_ASV_509","ASV_625",0.104556479599503
"725","vir_ASV_509","ASV_1030",0.0262836292086945
"726","vir_ASV_512","ASV_130",0.0164420769775893
"727","vir_ASV_515","ASV_7",0.0275911147074609
"728","vir_ASV_515","ASV_1651",0.00494856921751216
"729","vir_ASV_516","ASV_1669",0.0213494832614426
"730","vir_ASV_519","ASV_85",0.000576952174247553
"731","vir_ASV_519","ASV_643",-0.0376845052187571
"732","vir_ASV_519","ASV_740",0.047149384875475
"733","vir_ASV_520","ASV_227",-0.00763731234709156
"734","vir_ASV_520","ASV_1310",0.000549507688348744
"735","vir_ASV_522","ASV_10",-0.00699642889086999
"736","vir_ASV_522","ASV_88",0.0179706114581368
"737","vir_ASV_522","ASV_771",0.0528412929717671
"738","vir_ASV_523","ASV_500",-0.0160692375541967
"739","vir_ASV_524","ASV_60",-0.0280313400818561
"740","vir_ASV_524","ASV_643",0.102147778027991
"741","vir_ASV_525","ASV_643",0.157396301192158
"742","vir_ASV_532","ASV_18",0.00354499815863246
"743","vir_ASV_534","ASV_373",0.126298151768613
"744","vir_ASV_537","ASV_101",0.0194147742724874
"745","vir_ASV_537","ASV_677",0.0688488154845223
"746","vir_ASV_537","ASV_694",0.257799640500828
"747","vir_ASV_540","ASV_323",0.0107899837353727
"748","vir_ASV_543","ASV_27",0.0782699631643241
"749","vir_ASV_543","ASV_260",0.00939334286406573
"750","vir_ASV_548","ASV_11",-0.0210951215149422
"751","vir_ASV_548","ASV_20",-0.0965850989070365
"752","vir_ASV_548","ASV_780",0.00736814241224892
"753","vir_ASV_550","ASV_318",0.0434031243078192
"754","vir_ASV_550","ASV_530",0.01085553802491
"755","vir_ASV_551","ASV_500",-0.00316055029794129
"756","vir_ASV_553","ASV_260",0.0254052958464724
"757","vir_ASV_555","ASV_101",0.00304958711186371
"758","vir_ASV_560","ASV_219",0.00898703410353333
"759","vir_ASV_560","ASV_356",0.047289945604442
"760","vir_ASV_560","ASV_407",0.0398066435455889
"761","vir_ASV_561","ASV_964",0.00859556895651051
"762","vir_ASV_564","ASV_1321",0.0228295552462089
"763","vir_ASV_565","ASV_373",0.0215621891591428
"764","vir_ASV_569","ASV_643",0.0497945676055641
"765","vir_ASV_572","ASV_740",0.0127049473912825
"766","vir_ASV_574","ASV_27",0.0292947601219871
"767","vir_ASV_574","ASV_83",0.0504252768897616
"768","vir_ASV_574","ASV_101",0.0063373106799024
"769","vir_ASV_574","ASV_260",0.00239993812255362
"770","vir_ASV_574","ASV_1030",0.0333782866233418
"771","vir_ASV_586","ASV_964",0.089367304336769
"772","vir_ASV_587","ASV_1310",-0.0597352472122356
"773","vir_ASV_589","ASV_60",0.0830830053631772
"774","vir_ASV_589","ASV_358",0.0402994420488922
"775","vir_ASV_589","ASV_754",0.170895083317664
"776","vir_ASV_591","ASV_89",0.0360828528956984
"777","vir_ASV_591","ASV_1675",0.00181592374617601
"778","vir_ASV_593","ASV_16",0.00334094665253576
"779","vir_ASV_593","ASV_50",-0.0323489073297726
"780","vir_ASV_593","ASV_129",0.00790663990659199
"781","vir_ASV_593","ASV_131",-0.0250813295660438
"782","vir_ASV_593","ASV_308",0.129902646511851
"783","vir_ASV_593","ASV_1310",-0.0758607940136553
"784","vir_ASV_594","ASV_1651",0.0334806458156258
"785","vir_ASV_597","ASV_27",0.0170675503620127
"786","vir_ASV_597","ASV_1030",0.0616443980044922
"787","vir_ASV_599","ASV_326",-0.00563606140551895
"788","vir_ASV_599","ASV_335",-0.00190883695522395
"789","vir_ASV_603","ASV_42",0.0354399604798543
"790","vir_ASV_603","ASV_260",0.00318818433757115
"791","vir_ASV_605","ASV_11",0.00290069113241054
"792","vir_ASV_605","ASV_356",0.0500517109416976
"793","vir_ASV_607","ASV_530",-0.00708187495990698
"794","vir_ASV_607","ASV_740",0.0424000957788992
"795","vir_ASV_614","ASV_16",0.0559842874635305
"796","vir_ASV_614","ASV_110",0.0192035129337311
"797","vir_ASV_614","ASV_643",0.0508180684942922
"798","vir_ASV_615","ASV_20",0.0476709944680851
"799","vir_ASV_615","ASV_341",-0.0323851354362722
"800","vir_ASV_615","ASV_1968",0.0635469201329392
"801","vir_ASV_619","ASV_50",0.0352666964782692
"802","vir_ASV_626","ASV_7",0.0123757350766068
"803","vir_ASV_626","ASV_259",0.0136262329282135
"804","vir_ASV_626","ASV_335",0.0317329804438363
"805","vir_ASV_626","ASV_657",-0.0140623583830525
"806","vir_ASV_627","ASV_11",-0.00252554976011521
"807","vir_ASV_627","ASV_697",0.0972551247937412
"808","vir_ASV_627","ASV_764",0.00380507924153242
"809","vir_ASV_631","ASV_360",0.11439013818179
"810","vir_ASV_631","ASV_683",0.0330934285789189
"811","vir_ASV_632","ASV_18",0.0171907328419426
"812","vir_ASV_632","ASV_110",0.0585709885222873
"813","vir_ASV_632","ASV_130",-0.00402773206292714
"814","vir_ASV_632","ASV_1669",-0.0171084532495505
"815","vir_ASV_635","ASV_259",-0.0288989917400677
"816","vir_ASV_636","ASV_50",0.281214308425742
"817","vir_ASV_638","ASV_619",0.0936153753259124
"818","vir_ASV_638","ASV_766",-0.0222757430901152
"819","vir_ASV_643","ASV_113",0.00349206526524121
"820","vir_ASV_654","ASV_11",0.0532210121243974
"821","vir_ASV_654","ASV_18",0.0661554691647792
"822","vir_ASV_654","ASV_143",0.00962349982643487
"823","vir_ASV_654","ASV_1310",0.0331876132835648
"824","vir_ASV_655","ASV_131",-0.0230003352261691
"825","vir_ASV_655","ASV_259",0.050878285965157
"826","vir_ASV_655","ASV_308",0.0293874828268887
"827","vir_ASV_655","ASV_885",0.090067073340145
"828","vir_ASV_657","ASV_358",0.0166975885702089
"829","vir_ASV_659","ASV_463",0.00721464857040552
"830","vir_ASV_660","ASV_463",-0.00741935079812192
"831","vir_ASV_660","ASV_1310",-0.10486404364919
"832","vir_ASV_662","ASV_27",0.0195246938152462
"833","vir_ASV_664","ASV_70",-0.0198050479761675
"834","vir_ASV_664","ASV_360",-0.00503692637044759
"835","vir_ASV_664","ASV_417",0.0310209329967469
"836","vir_ASV_664","ASV_740",-0.106270872764971
"837","vir_ASV_665","ASV_771",-0.0401076309023998
"838","vir_ASV_671","ASV_566",0.00636096435524594
"839","vir_ASV_673","ASV_754",0.0430386162875367
"840","vir_ASV_673","ASV_1149",0.0421536920870644
"841","vir_ASV_674","ASV_89",0.0207370952700394
"842","vir_ASV_674","ASV_260",0.0341780466009854
"843","vir_ASV_681","ASV_60",0.0816766199650845
"844","vir_ASV_700","ASV_740",-0.0441967779577689
"845","vir_ASV_703","ASV_50",-0.024530785524155
"846","vir_ASV_703","ASV_717",0.00241444514497316
"847","vir_ASV_705","ASV_259",0.0436890922154079
"848","vir_ASV_705","ASV_566",0.0125615658398819
"849","vir_ASV_705","ASV_766",0.0617786983191476
"850","vir_ASV_707","ASV_55",0.0714052720887312
"851","vir_ASV_707","ASV_677",0.0330416060159681
"852","vir_ASV_712","ASV_7",-0.006896846977266
"853","vir_ASV_713","ASV_318",0.0239628401350102
"854","vir_ASV_727","ASV_42",-0.0030702769325755
"855","vir_ASV_732","ASV_244",0.00107781145531266
"856","vir_ASV_745","ASV_42",-0.0174936659134442
"857","vir_ASV_745","ASV_633",0.067902933928576
"858","vir_ASV_745","ASV_697",0.0362925695439028
"859","vir_ASV_745","ASV_1675",0.0230242136246949
"860","vir_ASV_750","ASV_11",-0.0606122992144633
"861","vir_ASV_750","ASV_780",0.022803167658923
"862","vir_ASV_760","ASV_110",0.0400646324401047
"863","vir_ASV_760","ASV_735",0.0363854526335774
"864","vir_ASV_764","ASV_85",0.0689916672534025
"865","vir_ASV_766","ASV_89",0.062554138170697
"866","vir_ASV_766","ASV_619",-0.0278373178328676
"867","vir_ASV_769","ASV_417",0.0439897300385841
"868","vir_ASV_774","ASV_740",0.00391988235535182
"869","vir_ASV_774","ASV_1580",0.0639728467282181
"870","vir_ASV_783","ASV_259",0.0204599036251995
"871","vir_ASV_783","ASV_657",0.00320245008361908
"872","vir_ASV_783","ASV_764",0.0423153675396605
"873","vir_ASV_784","ASV_735",0.0708589858925859
"874","vir_ASV_787","ASV_55",0.114291446784512
"875","vir_ASV_801","ASV_131",0.0430694754131828
"876","vir_ASV_801","ASV_643",0.0471812951973746
"877","vir_ASV_804","ASV_1321",0.020841822948563
"878","vir_ASV_813","ASV_308",0.00708053539280745
"879","vir_ASV_819","ASV_70",-0.0228927662437293
"880","vir_ASV_819","ASV_717",0.00300833214296409
"881","vir_ASV_828","ASV_643",0.00778086632752095
"882","vir_ASV_828","ASV_1310",0.0114358581765035
"883","vir_ASV_835","ASV_8",-0.0148855100592065
"884","vir_ASV_852","ASV_101",0.045888320312719
"885","vir_ASV_865","ASV_16",-0.0107328203799329
"886","vir_ASV_865","ASV_683",-0.0500349129570881
"887","vir_ASV_867","ASV_838",0.0820911653137507
"888","vir_ASV_876","ASV_566",0.00476207520833266
"889","vir_ASV_876","ASV_780",0.145395013318787
"890","vir_ASV_884","ASV_50",-0.0216997703202913
"891","vir_ASV_884","ASV_110",0.00873909289862465
"892","vir_ASV_889","ASV_615",-0.0485988781035208
"893","vir_ASV_889","ASV_677",0.0352201767399622
"894","vir_ASV_892","ASV_143",-0.00292372669890276
"895","vir_ASV_892","ASV_643",-0.0506063602686019
"896","vir_ASV_920","ASV_643",-0.0618088504901854
"897","vir_ASV_920","ASV_1204",0.0417622027513464
"898","vir_ASV_940","ASV_633",0.00383016252238486
"899","vir_ASV_1098","ASV_18",-0.0054672715519932
"900","vir_ASV_1098","ASV_373",0.0804632597671155
"901","vir_ASV_1142","ASV_341",0.0455178604262231
"902","vir_ASV_1142","ASV_407",0.0156991278602523
"903","vir_ASV_1142","ASV_754",0.0784076717314222
"904","vir_ASV_1142","ASV_1165",0.0419924534066758
"905","vir_ASV_1142","ASV_1669",-0.0461999243780075
"906","vir_ASV_1143","ASV_335",-0.052086714286727
"907","vir_ASV_1143","ASV_740",0.0746663975480875
"908","vir_ASV_1143","ASV_1675",-0.0167650832878267
